customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,risk_score,risk_tier
CUST_27786,32,140250,MORTGAGE,13.0,HOMEIMPROVEMENT,E,33000,20.3,0,0.15,N,9,0.20450762,Low
CUST_27787,34,140250,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7350,11.99,0,0.03,N,6,0.061086047,Low
CUST_27788,29,140250,MORTGAGE,0.0,EDUCATION,A,2500,6.99,0,0.01,N,5,0.020781498,Low
CUST_27789,34,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,C,11275,12.99,0,0.05,N,8,0.06484577,Low
CUST_27790,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.04,N,5,0.08536779,Low
CUST_27791,34,140250,MORTGAGE,0.0,MEDICAL,A,13000,8.49,0,0.06,N,7,0.05186033,Low
CUST_27792,35,140250,MORTGAGE,17.0,VENTURE,A,5000,7.49,0,0.02,N,9,0.0006801329,Low
CUST_27793,32,140250,RENT,16.0,MEDICAL,B,16000,9.76,0,0.03,N,5,0.062858775,Low
CUST_27794,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,E,35000,16.77,1,0.16,Y,5,0.97859186,High
CUST_27795,34,140250,MORTGAGE,4.0,MEDICAL,C,3000,13.35,0,0.01,N,10,0.039157856,Low
CUST_27796,28,140250,MORTGAGE,12.0,PERSONAL,A,20000,7.88,0,0.09,N,9,0.027030488,Low
CUST_27797,30,35576,RENT,14.0,EDUCATION,C,19000,13.72,1,0.53,N,7,0.99560744,High
CUST_27798,28,140250,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,11.12,0,0.03,N,7,0.042439375,Low
CUST_27799,30,140250,MORTGAGE,9.0,VENTURE,D,12800,15.33,0,0.06,N,8,0.10173858,Low
CUST_27800,27,140250,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.03,N,6,0.016353332,Low
CUST_27801,27,140250,MORTGAGE,11.0,MEDICAL,D,35000,15.31,1,0.16,Y,5,0.9555649,High
CUST_27802,30,140250,MORTGAGE,14.0,DEBTCONSOLIDATION,C,12000,13.98,0,0.05,Y,10,0.10306497,Low
CUST_27803,29,140250,MORTGAGE,1.0,DEBTCONSOLIDATION,F,25000,19.04,1,0.11,Y,9,0.98159343,High
CUST_27804,28,140250,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.95,0,0.04,N,6,0.08536779,Low
CUST_27805,35,140250,MORTGAGE,1.0,HOMEIMPROVEMENT,D,7500,15.05,0,0.03,Y,6,0.11025133,Low
CUST_27806,27,140250,MORTGAGE,5.0,VENTURE,C,28000,15.96,0,0.12,N,5,0.044923916,Low
CUST_27807,33,140250,MORTGAGE,3.0,EDUCATION,B,25000,10.62,0,0.11,N,6,0.06140877,Low
CUST_27808,28,60000,RENT,3.0,DEBTCONSOLIDATION,A,19200,7.88,1,0.32,N,8,0.97411567,High
CUST_27809,31,140250,OWN,5.0,MEDICAL,D,11200,15.65,0,0.05,N,5,0.04401255,Low
CUST_27810,30,140250,MORTGAGE,15.0,HOMEIMPROVEMENT,B,25000,11.83,1,0.11,N,9,0.189073,Low
CUST_27811,28,140250,MORTGAGE,11.0,MEDICAL,E,9000,16.95,1,0.04,N,6,0.94761175,High
CUST_27812,32,140250,MORTGAGE,14.0,HOMEIMPROVEMENT,B,21000,9.2,0,0.09,N,9,0.09725576,Low
CUST_27813,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.05,N,9,0.02266237,Low
CUST_27814,33,140250,OWN,15.0,PERSONAL,C,15000,13.16,0,0.06,Y,10,0.0009953215,Low
CUST_27815,29,140250,OWN,12.0,MEDICAL,B,35000,10.37,0,0.14,N,8,0.00096554984,Low
CUST_27816,27,79636,RENT,11.0,PERSONAL,D,19200,13.87,0,0.24,Y,9,0.31780195,Medium
CUST_27817,27,140250,OTHER,0.0,VENTURE,D,15000,14.42,0,0.06,Y,5,0.23216367,Low
CUST_27818,28,140250,MORTGAGE,0.0,PERSONAL,E,18000,17.39,0,0.07,Y,9,0.27901223,Low
CUST_27819,32,140250,MORTGAGE,4.0,PERSONAL,C,14000,12.99,0,0.06,N,8,0.06645244,Low
CUST_27820,29,140250,MORTGAGE,2.0,EDUCATION,A,25000,6.62,0,0.1,N,9,0.020223828,Low
CUST_27821,29,140250,MORTGAGE,5.0,PERSONAL,A,10000,7.49,0,0.04,N,10,0.030162195,Low
CUST_27822,30,140250,OWN,8.0,MEDICAL,D,15000,15.99,0,0.06,Y,8,0.06717983,Low
CUST_27823,31,140250,MORTGAGE,14.0,PERSONAL,D,12000,14.09,0,0.05,Y,6,0.16446653,Low
CUST_27824,32,140250,MORTGAGE,7.0,EDUCATION,B,20000,11.48,0,0.08,N,10,0.082509205,Low
CUST_27825,29,140250,MORTGAGE,13.0,EDUCATION,C,20000,13.79,0,0.08,N,8,0.038635533,Low
CUST_27826,27,82000,RENT,4.0,DEBTCONSOLIDATION,B,19200,9.99,0,0.23,N,8,0.047594864,Low
CUST_27827,30,140250,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,9.01,0,0.02,N,8,0.03390817,Low
CUST_27828,34,75500,RENT,0.0,EDUCATION,D,19200,16.77,1,0.25,N,10,0.8660646,High
CUST_27829,32,140250,MORTGAGE,12.0,MEDICAL,B,12800,9.91,0,0.05,N,8,0.05340455,Low
CUST_27830,27,140250,MORTGAGE,0.0,MEDICAL,A,35000,7.49,0,0.13,N,5,0.023353994,Low
CUST_27831,30,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,D,24000,14.96,1,0.09,N,7,0.99072343,High
CUST_27832,29,140250,MORTGAGE,2.0,PERSONAL,B,25000,11.26,0,0.09,N,10,0.057977322,Low
CUST_27833,28,140250,MORTGAGE,12.0,PERSONAL,A,9000,5.42,0,0.03,N,10,0.02189828,Low
CUST_27834,30,140250,MORTGAGE,14.0,EDUCATION,B,7000,11.71,0,0.03,N,10,0.06042586,Low
CUST_27835,31,140250,MORTGAGE,4.0,PERSONAL,B,30000,10.59,0,0.11,N,8,0.06841552,Low
CUST_27836,27,90000,RENT,4.0,HOMEIMPROVEMENT,A,19200,6.99,0,0.21,N,8,0.030159175,Low
CUST_27837,27,140250,MORTGAGE,11.0,VENTURE,B,35000,10.99,0,0.13,N,6,0.00062918174,Low
CUST_27838,34,140250,MORTGAGE,2.0,VENTURE,D,25000,16.32,0,0.09,Y,9,0.2545562,Low
CUST_27839,32,95000,RENT,1.0,DEBTCONSOLIDATION,B,19200,11.89,0,0.2,N,9,0.031594604,Low
CUST_27840,29,140250,MORTGAGE,13.0,PERSONAL,B,13175,10.99,0,0.05,N,7,0.10940139,Low
CUST_27841,27,140250,MORTGAGE,0.0,MEDICAL,B,7875,9.99,0,0.03,N,6,0.030149637,Low
CUST_27842,31,140250,MORTGAGE,7.0,VENTURE,A,12000,8.94,0,0.04,N,6,0.0014988848,Low
CUST_27843,30,140250,OWN,14.0,HOMEIMPROVEMENT,B,35000,10.59,0,0.12,N,10,0.0032138755,Low
CUST_27844,28,140250,MORTGAGE,1.0,PERSONAL,C,9600,15.23,0,0.03,Y,10,0.033775948,Low
CUST_27845,28,140250,MORTGAGE,12.0,EDUCATION,C,10125,15.23,0,0.03,N,6,0.04506222,Low
CUST_27846,28,140250,MORTGAGE,12.0,VENTURE,G,18000,22.48,1,0.06,Y,9,0.9562757,High
CUST_27847,31,140250,MORTGAGE,1.0,VENTURE,C,35000,15.23,0,0.12,N,6,0.03292188,Low
CUST_27848,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,A,35000,7.49,0,0.12,N,8,0.017150871,Low
CUST_27849,28,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10800,6.92,0,0.04,N,5,0.021079876,Low
CUST_27850,32,140250,MORTGAGE,2.0,MEDICAL,C,24000,12.87,0,0.08,N,10,0.10022188,Low
CUST_27851,30,140250,MORTGAGE,3.0,VENTURE,A,6000,9.63,0,0.02,N,10,0.0007803344,Low
CUST_27852,30,140250,MORTGAGE,14.0,MEDICAL,B,20000,11.58,0,0.07,N,9,0.11656541,Low
CUST_27853,33,140250,OWN,8.0,MEDICAL,D,25000,14.42,0,0.08,Y,7,0.057142366,Low
CUST_27854,30,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,B,14000,10.99,0,0.05,N,10,0.08008365,Low
CUST_27855,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,A,28000,7.9,0,0.09,N,9,0.03045416,Low
CUST_27856,33,140250,MORTGAGE,2.0,VENTURE,A,14000,7.91,0,0.04,N,5,0.00094429957,Low
CUST_27857,31,140250,MORTGAGE,4.0,MEDICAL,A,10000,5.99,0,0.03,N,7,0.008032728,Low
CUST_27858,28,140250,MORTGAGE,3.0,MEDICAL,E,25000,17.88,1,0.08,N,6,0.97142303,High
CUST_27859,35,140250,MORTGAGE,8.0,MEDICAL,D,25000,14.59,1,0.08,N,6,0.9457883,High
CUST_27860,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.03,N,7,0.030362887,Low
CUST_27861,34,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,E,14000,18.64,0,0.04,Y,9,0.19604112,Low
CUST_27862,31,140250,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5875,7.74,0,0.02,N,9,0.022008456,Low
CUST_27863,30,140250,OWN,4.0,HOMEIMPROVEMENT,B,2400,10.99,0,0.01,N,5,0.002360514,Low
CUST_27864,32,140250,MORTGAGE,3.0,VENTURE,A,19925,7.9,0,0.05,N,9,0.0008557017,Low
CUST_27865,33,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,B,35000,10.37,0,0.09,N,5,0.09887402,Low
CUST_27866,35,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,E,15500,16.45,0,0.04,Y,10,0.13269581,Low
CUST_27867,29,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,12.73,0,0.02,N,5,0.04768303,Low
CUST_27868,29,140250,MORTGAGE,3.0,PERSONAL,B,25000,9.62,0,0.06,N,5,0.08500987,Low
CUST_27869,29,140250,MORTGAGE,4.0,EDUCATION,D,25000,15.37,0,0.06,N,7,0.11781436,Low
CUST_27870,29,140250,MORTGAGE,6.0,MEDICAL,A,6500,5.42,0,0.01,N,6,0.0055567557,Low
CUST_27871,34,140250,MORTGAGE,5.0,MEDICAL,D,14000,14.61,1,0.03,Y,5,0.9382068,High
CUST_27872,30,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2500,7.43,0,0.0,N,9,0.05496802,Low
CUST_27873,33,10080,OWN,11.0,VENTURE,A,7200,6.03,1,0.71,N,8,0.9985625,High
CUST_27874,33,71000,RENT,17.0,HOMEIMPROVEMENT,D,19600,16.07,1,0.28,Y,6,0.23030922,Low
CUST_27875,32,83300,RENT,0.0,MEDICAL,D,19600,17.19,1,0.2,Y,7,0.9932028,High
CUST_27876,28,140250,MORTGAGE,12.0,PERSONAL,B,25000,9.01,1,0.04,N,9,0.30662304,Medium
CUST_27877,31,140250,MORTGAGE,3.0,MEDICAL,B,12000,10.25,0,0.02,N,6,0.058858607,Low
CUST_27878,32,140250,MORTGAGE,2.0,DEBTCONSOLIDATION,B,30000,9.91,0,0.04,N,8,0.0695135,Low
CUST_27879,35,140250,OWN,8.0,MEDICAL,A,10000,8.94,0,0.01,N,10,0.00038462965,Low
CUST_27880,29,9600,RENT,1.0,DEBTCONSOLIDATION,B,2600,12.69,1,0.27,N,7,0.99005497,High
CUST_27881,30,9600,RENT,4.0,PERSONAL,A,1800,5.99,1,0.19,N,8,0.9944998,High
CUST_27882,30,9600,RENT,1.0,DEBTCONSOLIDATION,C,1500,12.73,1,0.16,Y,8,0.96807253,High
CUST_27883,28,9081,RENT,4.0,HOMEIMPROVEMENT,B,3000,10.25,1,0.33,N,6,0.9999695,High
CUST_27884,29,8500,RENT,7.0,VENTURE,A,4500,8.63,1,0.53,N,10,0.9999026,High
CUST_27885,29,8472,RENT,2.0,PERSONAL,A,3000,7.49,1,0.35,N,7,0.9997992,High
CUST_27886,31,8412,OWN,4.0,PERSONAL,A,2500,7.14,1,0.3,N,8,0.99815,High
CUST_27887,28,8000,RENT,1.0,HOMEIMPROVEMENT,B,4750,11.12,1,0.59,N,5,0.99996436,High
CUST_27888,31,8000,RENT,0.0,EDUCATION,A,4000,7.49,1,0.5,N,7,0.9997167,High
CUST_27889,29,7200,RENT,4.0,VENTURE,B,2200,9.91,1,0.31,N,9,0.99985325,High
CUST_27890,29,6000,RENT,0.0,HOMEIMPROVEMENT,A,3250,8.59,1,0.54,N,9,0.9999769,High
CUST_27891,32,4200,RENT,4.0,PERSONAL,C,1200,12.73,1,0.29,N,9,0.98958045,High
CUST_27892,30,64000,MORTGAGE,3.0,EDUCATION,A,10200,6.62,0,0.16,N,5,0.037274595,Low
CUST_27893,27,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,A,18000,7.49,0,0.12,N,7,0.015364093,Low
CUST_27894,27,42504,RENT,2.0,PERSONAL,B,7200,10.59,0,0.17,N,9,0.1062377,Low
CUST_27895,34,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,15.83,0,0.21,Y,8,0.45127276,Medium
CUST_27896,28,62000,RENT,0.0,HOMEIMPROVEMENT,A,15000,7.9,0,0.24,N,10,0.034627423,Low
CUST_27897,31,41004,RENT,5.0,PERSONAL,D,5000,15.28,0,0.12,N,5,0.2685017,Low
CUST_27898,28,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4800,10.99,0,0.08,N,5,0.059928793,Low
CUST_27899,29,46000,MORTGAGE,3.0,PERSONAL,B,6000,11.49,0,0.13,N,8,0.10676215,Low
CUST_27900,30,140250,RENT,9.0,MEDICAL,A,6000,7.14,0,0.04,N,8,0.021125581,Low
CUST_27901,27,100000,MORTGAGE,11.0,PERSONAL,A,14400,7.49,0,0.14,N,8,0.016001713,Low
CUST_27902,32,45996,RENT,2.0,EDUCATION,B,1800,11.58,0,0.04,N,8,0.10222753,Low
CUST_27903,29,35000,RENT,12.0,DEBTCONSOLIDATION,A,1800,5.42,0,0.05,N,5,0.061862577,Low
CUST_27904,28,40000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,19200,9.91,0,0.48,N,6,0.122020334,Low
CUST_27905,31,50402,MORTGAGE,4.0,VENTURE,C,3000,13.22,0,0.06,Y,10,0.053142708,Low
CUST_27906,28,25000,RENT,0.0,EDUCATION,A,7000,6.92,0,0.28,N,7,0.08935095,Low
CUST_27907,29,50000,OWN,3.0,MEDICAL,B,4200,9.91,0,0.08,N,6,0.00032000616,Low
CUST_27908,35,21340,RENT,0.0,DEBTCONSOLIDATION,B,8000,11.14,1,0.37,N,7,0.98419976,High
CUST_27909,32,32004,RENT,16.0,MEDICAL,B,4000,11.49,0,0.12,N,10,0.15456879,Low
CUST_27910,30,97750,MORTGAGE,3.0,MEDICAL,D,20000,14.59,1,0.17,Y,8,0.92643654,High
CUST_27911,34,23000,OWN,2.0,VENTURE,A,2500,7.49,0,0.11,N,9,3.6886773e-05,Low
CUST_27912,29,68000,RENT,1.0,EDUCATION,B,10000,10.65,0,0.15,N,5,0.08121136,Low
CUST_27913,28,50000,MORTGAGE,3.0,VENTURE,A,5000,7.74,0,0.1,N,9,0.0006584922,Low
CUST_27914,30,21600,RENT,1.0,DEBTCONSOLIDATION,B,1500,11.71,1,0.07,N,8,0.29935193,Low
CUST_27915,31,50000,MORTGAGE,5.0,VENTURE,A,2000,6.39,0,0.04,N,5,0.00030210897,Low
CUST_27916,30,65000,RENT,11.0,PERSONAL,D,12800,15.2,0,0.2,N,6,0.12991135,Low
CUST_27917,27,28800,RENT,6.0,MEDICAL,D,5000,14.96,0,0.17,Y,5,0.75776035,High
CUST_27918,28,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,18000,11.89,0,0.25,N,8,0.0702157,Low
CUST_27919,32,45000,MORTGAGE,2.0,PERSONAL,C,8000,14.65,0,0.18,N,8,0.09214708,Low
CUST_27920,27,39000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,5000,18.79,1,0.13,Y,10,0.83716136,High
CUST_27921,27,58000,RENT,11.0,VENTURE,A,7000,7.49,0,0.12,N,9,0.0020350679,Low
CUST_27922,31,56000,RENT,15.0,DEBTCONSOLIDATION,C,3000,14.27,0,0.05,N,6,0.15565695,Low
CUST_27923,32,75000,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.29,0,0.13,N,7,0.01659166,Low
CUST_27924,31,60682,RENT,3.0,VENTURE,A,8650,8.49,0,0.14,N,8,0.0018402928,Low
CUST_27925,29,45600,MORTGAGE,9.0,MEDICAL,A,2000,7.88,0,0.04,N,8,0.05646207,Low
CUST_27926,27,52000,RENT,0.0,HOMEIMPROVEMENT,B,5100,10.37,0,0.1,N,7,0.14931539,Low
CUST_27927,30,56628,MORTGAGE,2.0,MEDICAL,A,12000,8.94,0,0.21,N,9,0.14655468,Low
CUST_27928,32,46000,RENT,0.0,DEBTCONSOLIDATION,D,3000,16.29,1,0.07,N,6,0.99838173,High
CUST_27929,27,69000,RENT,11.0,DEBTCONSOLIDATION,D,6000,15.21,1,0.09,N,8,0.9944975,High
CUST_27930,27,51000,RENT,9.0,PERSONAL,B,1600,10.59,0,0.03,N,8,0.12981693,Low
CUST_27931,33,50000,RENT,6.0,PERSONAL,D,6000,14.96,0,0.12,Y,5,0.09314002,Low
CUST_27932,34,44000,OWN,2.0,EDUCATION,C,10000,13.43,0,0.23,Y,9,0.0022033427,Low
CUST_27933,27,30000,RENT,8.0,PERSONAL,B,11000,9.91,1,0.37,N,6,0.99490064,High
CUST_27934,27,80000,MORTGAGE,4.0,EDUCATION,A,15000,6.54,0,0.19,N,6,0.027099226,Low
CUST_27935,33,58000,RENT,0.0,DEBTCONSOLIDATION,B,14400,9.91,0,0.25,N,8,0.051623587,Low
CUST_27936,30,110000,OWN,14.0,PERSONAL,C,12000,13.57,0,0.11,Y,10,0.00057019666,Low
CUST_27937,27,42000,MORTGAGE,0.0,MEDICAL,A,4200,6.76,0,0.1,N,9,0.063302726,Low
CUST_27938,29,22000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.99,1,0.36,N,5,0.98102355,High
CUST_27939,32,82000,MORTGAGE,13.0,PERSONAL,B,10000,10.36,0,0.12,N,6,0.05745785,Low
CUST_27940,32,50004,RENT,5.0,EDUCATION,D,2200,15.65,0,0.04,Y,9,0.09683166,Low
CUST_27941,29,67000,MORTGAGE,13.0,VENTURE,A,10000,7.14,0,0.15,N,8,0.0008361755,Low
CUST_27942,28,45000,RENT,1.0,MEDICAL,B,10000,9.91,0,0.22,N,5,0.03610702,Low
CUST_27943,27,46800,MORTGAGE,5.0,EDUCATION,B,6000,9.99,0,0.13,N,6,0.099924535,Low
CUST_27944,27,140250,MORTGAGE,1.0,PERSONAL,B,2000,9.91,0,0.01,N,10,0.039266996,Low
CUST_27945,28,38196,MORTGAGE,5.0,PERSONAL,B,10750,10.75,0,0.28,N,8,0.08720992,Low
CUST_27946,28,32568,RENT,3.0,EDUCATION,D,15000,15.31,1,0.46,N,10,0.9915386,High
CUST_27947,29,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4700,7.14,0,0.04,N,9,0.020827817,Low
CUST_27948,33,66000,OWN,16.0,HOMEIMPROVEMENT,A,3500,7.49,0,0.05,N,5,0.00045188985,Low
CUST_27949,29,77800,RENT,2.0,VENTURE,B,9000,12.42,0,0.12,N,6,0.004967036,Low
CUST_27950,31,68000,RENT,1.0,PERSONAL,A,6000,7.49,0,0.09,N,6,0.028393557,Low
CUST_27951,29,52000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,12000,15.65,0,0.23,Y,9,0.24684602,Low
CUST_27952,30,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.38,0,0.22,N,10,0.057792813,Low
CUST_27953,29,75000,MORTGAGE,9.0,PERSONAL,B,8000,11.99,0,0.11,N,8,0.0899708,Low
CUST_27954,35,62475,MORTGAGE,5.0,MEDICAL,D,9600,14.61,1,0.13,Y,6,0.9031211,High
CUST_27955,29,140250,MORTGAGE,11.0,PERSONAL,D,35000,14.91,0,0.15,N,6,0.104530625,Low
CUST_27956,35,40000,OWN,5.0,VENTURE,A,8000,7.66,0,0.2,N,7,1.9944e-05,Low
CUST_27957,27,47000,RENT,1.0,MEDICAL,B,13000,10.99,0,0.28,N,6,0.07066177,Low
CUST_27958,27,116000,MORTGAGE,4.0,PERSONAL,D,25000,13.36,1,0.22,N,6,0.18170035,Low
CUST_27959,32,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.03,N,8,0.033341825,Low
CUST_27960,30,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13200,7.49,0,0.23,N,5,0.04862346,Low
CUST_27961,33,35600,RENT,1.0,MEDICAL,C,6000,13.49,1,0.17,Y,6,0.08020569,Low
CUST_27962,29,34000,RENT,13.0,VENTURE,C,2000,14.72,0,0.06,N,5,0.3835748,Medium
CUST_27963,31,34000,RENT,3.0,EDUCATION,A,5000,5.42,0,0.15,N,7,0.2202379,Low
CUST_27964,28,95000,MORTGAGE,5.0,PERSONAL,A,5000,7.88,0,0.05,N,7,0.010228418,Low
CUST_27965,29,117000,RENT,6.0,EDUCATION,B,21000,10.65,0,0.18,N,5,0.099073604,Low
CUST_27966,27,61000,MORTGAGE,11.0,EDUCATION,B,1200,10.37,0,0.02,N,9,0.13756192,Low
CUST_27967,30,60000,MORTGAGE,8.0,MEDICAL,C,7400,13.11,0,0.12,N,8,0.13049875,Low
CUST_27968,30,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,8.94,0,0.13,N,6,0.011715116,Low
CUST_27969,33,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,17000,16.07,0,0.28,N,9,0.13367847,Low
CUST_27970,33,72250,MORTGAGE,0.0,MEDICAL,D,25000,16.0,1,0.29,Y,5,0.977471,High
CUST_27971,32,31000,RENT,0.0,EDUCATION,B,5000,11.49,1,0.16,N,8,0.27982482,Low
CUST_27972,29,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000,7.49,0,0.09,N,10,0.062287476,Low
CUST_27973,30,72000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,9600,14.17,0,0.13,N,9,0.106854856,Low
CUST_27974,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5000,6.54,0,0.03,N,5,0.0139401145,Low
CUST_27975,29,140250,MORTGAGE,6.0,MEDICAL,C,15000,12.99,0,0.05,Y,6,0.08719894,Low
CUST_27976,31,60000,RENT,2.0,PERSONAL,A,4750,5.99,0,0.08,N,8,0.016294038,Low
CUST_27977,35,80000,RENT,0.0,EDUCATION,B,7050,8.88,0,0.09,N,10,0.030321047,Low
CUST_27978,27,33996,RENT,8.0,EDUCATION,D,6000,15.31,0,0.18,N,10,0.34219745,Medium
CUST_27979,35,52000,RENT,2.0,MEDICAL,B,3000,11.48,0,0.06,N,7,0.06548994,Low
CUST_27980,31,30000,RENT,2.0,MEDICAL,B,3000,10.95,0,0.1,N,8,0.12184448,Low
CUST_27981,31,140250,MORTGAGE,3.0,PERSONAL,B,15000,11.12,0,0.07,N,5,0.06525274,Low
CUST_27982,31,59000,RENT,2.0,DEBTCONSOLIDATION,C,8750,12.68,0,0.15,N,7,0.20545143,Low
CUST_27983,29,84000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,11.83,0,0.24,N,6,0.11174253,Low
CUST_27984,32,54000,MORTGAGE,9.0,VENTURE,C,13000,12.53,0,0.24,Y,10,0.21828678,Low
CUST_27985,29,100000,OWN,13.0,PERSONAL,A,10000,6.92,0,0.1,N,8,0.00029419575,Low
CUST_27986,28,64900,MORTGAGE,12.0,DEBTCONSOLIDATION,D,25000,15.37,1,0.39,N,6,0.9942491,High
CUST_27987,27,85500,RENT,1.0,HOMEIMPROVEMENT,D,11000,15.99,1,0.13,Y,5,0.86641014,High
CUST_27988,31,120000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,28000,8.9,0,0.23,N,6,0.026924888,Low
CUST_27989,28,60000,RENT,4.0,HOMEIMPROVEMENT,A,10000,6.54,0,0.17,N,9,0.038937494,Low
CUST_27990,27,31500,RENT,10.0,DEBTCONSOLIDATION,C,6000,12.84,1,0.19,N,8,0.3302566,Medium
CUST_27991,31,140250,MORTGAGE,6.0,MEDICAL,C,25000,13.57,0,0.1,Y,6,0.112710014,Low
CUST_27992,32,40000,OWN,2.0,VENTURE,C,7000,12.68,0,0.17,N,5,0.00051756593,Low
CUST_27993,27,50000,RENT,4.0,PERSONAL,C,6400,13.23,0,0.13,Y,5,0.046755277,Low
CUST_27994,33,74400,RENT,15.0,VENTURE,C,3600,15.27,0,0.05,N,9,0.06182538,Low
CUST_27995,30,139008,MORTGAGE,2.0,VENTURE,C,15000,13.47,0,0.11,N,9,0.03069566,Low
CUST_27996,33,14400,OWN,0.0,VENTURE,C,2000,14.79,0,0.14,N,10,0.008115952,Low
CUST_27997,28,40000,RENT,1.0,PERSONAL,C,1700,13.48,0,0.04,Y,9,0.11708369,Low
CUST_27998,29,52000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,7800,10.36,0,0.15,N,9,0.12178327,Low
CUST_27999,27,56525,MORTGAGE,4.0,MEDICAL,D,12000,15.95,1,0.18,N,10,0.96404535,High
CUST_28000,33,101000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.05,N,5,0.010940929,Low
CUST_28001,27,43218,RENT,11.0,PERSONAL,C,5300,14.65,0,0.12,Y,7,0.16931991,Low
CUST_28002,30,75000,RENT,2.0,DEBTCONSOLIDATION,C,6000,12.68,0,0.08,Y,5,0.054509997,Low
CUST_28003,32,122004,MORTGAGE,13.0,MEDICAL,A,10000,8.59,0,0.08,N,10,0.025755886,Low
CUST_28004,27,82000,MORTGAGE,11.0,VENTURE,A,10000,7.51,0,0.12,N,6,0.0008970833,Low
CUST_28005,28,33000,RENT,12.0,PERSONAL,C,8000,14.65,1,0.24,N,9,0.29803592,Low
CUST_28006,33,30000,RENT,3.0,EDUCATION,B,11975,9.99,1,0.4,N,5,0.9947114,High
CUST_28007,34,140250,RENT,3.0,MEDICAL,A,12000,7.9,1,0.07,N,8,0.037290484,Low
CUST_28008,27,104000,MORTGAGE,11.0,MEDICAL,B,10000,10.65,0,0.1,N,7,0.04337655,Low
CUST_28009,27,39996,OWN,1.0,HOMEIMPROVEMENT,B,8000,12.53,0,0.2,N,5,0.00093043613,Low
CUST_28010,28,50000,RENT,2.0,EDUCATION,D,2000,16.89,1,0.04,N,5,0.7278087,High
CUST_28011,28,40000,RENT,12.0,DEBTCONSOLIDATION,B,12000,11.11,0,0.3,N,7,0.08594037,Low
CUST_28012,27,25200,RENT,0.0,MEDICAL,C,2550,14.27,0,0.1,N,9,0.09057161,Low
CUST_28013,32,80000,RENT,1.0,PERSONAL,B,6400,10.99,0,0.08,N,8,0.047071565,Low
CUST_28014,30,42000,RENT,0.0,MEDICAL,B,1850,11.99,0,0.04,N,6,0.06846386,Low
CUST_28015,29,48000,RENT,6.0,EDUCATION,B,6025,10.65,0,0.13,N,6,0.13338386,Low
CUST_28016,29,65000,RENT,4.0,PERSONAL,D,12000,16.49,0,0.18,N,7,0.11638957,Low
CUST_28017,28,70000,MORTGAGE,13.0,MEDICAL,A,5000,6.99,0,0.07,N,9,0.030169684,Low
CUST_28018,29,42996,RENT,5.0,VENTURE,C,6000,15.96,1,0.14,N,9,0.2181614,Low
